name,city,state,degrees_awarded.predominant,ownership,locale,carnegie_size_setting,minority_serving.historically_black,minority_serving.predominantly_black,minority_serving.annh,minority_serving.tribal,minority_serving.aanipi,minority_serving.hispanic,minority_serving.nant,men_only,women_only,admission_rate.overall,act_scores.75th_percentile.cumulative,sat_scores.average.overall,sat_scores.average.by_ope_id,program_percentage.education,program_percentage.engineering,program_percentage.legal,program_percentage.humanities,program_percentage.biological,program_percentage.mathematics,program_percentage.philosophy_religious,program_percentage.theology_religious_vocation,program_percentage.physical_science,program_percentage.public_administration_social_service,program_percentage.social_science,program_percentage.construction,program_percentage.visual_performing,program_percentage.business_marketing,program_percentage.history,enrollment.all,demographics.race_ethnicity.white,demographics.race_ethnicity.black,demographics.race_ethnicity.hispanic,demographics.race_ethnicity.asian,demographics.race_ethnicity.aian,demographics.race_ethnicity.nhpi,demographics.race_ethnicity.two_or_more,demographics.race_ethnicity.non_resident_alien,demographics.race_ethnicity.unknown,demographics.race_ethnicity.white_non_hispanic,demographics.race_ethnicity.black_non_hispanic,demographics.race_ethnicity.asian_pacific_islander,demographics.race_ethnicity.aian_prior_2009,demographics.race_ethnicity.hispanic_prior_2009,demographics.non_resident_aliens_2000,demographics.race_ethnicity.unknown_2000,demographics.race_ethnicity.white_2000,demographics.race_ethnicity.black_2000,demographics.race_ethnicity.api_2000,demographics.race_ethnicity.aian_2000,demographics.race_ethnicity.hispanic_2000,part_time_share,part_time_share_2000,title_iv.public.by_income_level.0-30000,title_iv.public.by_income_level.30001-48000,title_iv.public.by_income_level.48001-75000,title_iv.public.by_income_level.75001-110000,title_iv.public.by_income_level.110001-plus,title_iv.private.by_income_level.0-30000,title_iv.private.by_income_level.30001-48000,title_iv.private.by_income_level.48001-75000,title_iv.private.by_income_level.75001-110000,title_iv.private.by_income_level.110001-plus,attendance.academic_year,tuition.in_state,tuition.out_of_state,tuition.program_year,tuition_revenue_per_fte,instructional_expenditure_per_fte,faculty_salary,ft_faculty_rate,pell_grant_rate,completion_rate_4yr_150nt,completion_rate_less_than_4yr_150nt,share_first.time_full.time,completion_rate_4yr_150_white,completion_rate_4yr_150_black,completion_rate_4yr_150_hispanic,completion_rate_4yr_150_asian,completion_rate_4yr_150_aian,completion_rate_4yr_150_nhpi,completion_rate_4yr_150_2ormore,completion_rate_4yr_150_nonresident.alien,completion_rate_4yr_150_race.unknown,federal_loan_rate,share_25_older,2_yr_default_rate,3_yr_default_rate
GADSDEN BUSINESS COLLEGE-ANNISTON,ANNISTON,AL,1,3,,,,,,,,,,,,0.7989,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,,,,,,,,,0.0,0.0,0.7647,0.2353,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,6795.0,6795.0,,2099.0,1822.0,,0.5833,,,1.0,,,,,,,,,,,,,0.223,
George C Wallace State Community College-Dothan,Dothan,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.1183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0316,0.0,0.1389,0.0,,,,,,,,,0.0,0.0099,0.685,0.2711,0.0166,0.006,0.0114,,,,,,,,0.3734,,,,,,,,,,,,,2040.0,3840.0,,1559.0,3200.0,4600.0,0.4826,,,0.1455,,,,,,,,,,,,,0.128,
George C Wallace State Community College-Hanceville,Hanceville,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0144,0.2081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0785,0.0,,,,,,,,,0.0046,0.0,0.9332,0.0464,0.0056,0.0019,0.0083,,,,,,,,0.2681,,,,,,,,,,,,,2108.0,4216.0,,1050.0,2553.0,4518.0,0.2479,,,0.3515,,,,,,,,,,,,,0.0,
George C Wallace State Community College-Selma,Selma,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.2057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0851,0.0,0.2092,0.0,,,,,,,,,0.0,0.0006,0.3859,0.6097,0.0006,0.0013,0.0019,,,,,,,,0.3281,,,,,,,,,,,,,2040.0,4080.0,,2273.0,8609.0,4372.0,0.5102,,,0.2056,,,,,,,,,,,,,0.0,
GADSDEN STATE COMMUNITY COLLEGE-AYERS CAMPUS,ANNISTON,AL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.0,0.1992,0.0,,,,,,,,,0.0,0.0369,0.6405,0.3144,0.0018,0.0018,0.0045,,,,,,,,0.3342,,,,,,,,,,,,,2448.0,4608.0,,916.0,2370.0,4964.0,0.9667,,,0.3979,,,,,,,,,,,,,0.0,
Herzing University-Birmingham,Birmingham,AL,2,3,,,,,,,,,,,,0.5421,,,,0.0,0.2367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142,0.0,,,,,,,,,0.0,0.0,0.4531,0.5313,0.0156,0.0,0.0,,,,,,,,0.4063,,,,,,,,,,,,,7950.0,7950.0,,6576.0,2387.0,3452.0,0.3214,,0.6275,,,,,,,,,,,0.5,,,0.128,
Huntingdon College,Montgomery,AL,3,2,,,,,,,,,,,,0.7709999999999999,27.0,1113.0,1113.0,0.0857,0.0,0.0,0.0214,0.1071,0.0571,0.0071,0.0,0.0429,0.0,0.0143,0.0,0.1571,0.1571,0.0429,,,,,,,,,0.0158,0.0228,0.8664,0.0668,0.0105,0.0123,0.0053,,,,,,,,0.0316,,,,,,,,,,,,,13800.0,13800.0,,6138.0,7154.0,4798.0,0.6377,,0.4909,,,,,,,,,,0.25,,,,0.032,
Heritage Christian University,Florence,AL,3,2,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.114,0.0088,0.7368,0.1316,0.0,0.0,0.0088,,,,,,,,0.5877,,,,,,,,,,,,,5496.0,5496.0,,7049.0,5326.0,3473.0,1.0,,0.75,,,,,,,,,,,,,,0.057,
J F Drake State Community and Technical College,Huntsville,AL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.0,0.0688,0.0,,,,,,,,,0.0,0.0139,0.4205,0.5543,0.0063,0.0,0.0051,,,,,,,,0.3914,,,,,,,,,,,,,1824.0,3264.0,,689.0,2899.0,4683.0,0.3273,,,0.2727,,,,,,,,,,,,,0.0,
Jacksonville State University,Jacksonville,AL,3,1,,,,,,,,,,,,0.7727,,,,0.2458,0.0,0.0,0.009000000000000001,0.039,0.016,0.0,0.0,0.008,0.0589,0.043,0.0,0.036000000000000004,0.1588,0.012,,,,,,,,,0.0071,0.0169,0.7422,0.2066,0.01,0.006999999999999999,0.0102,,,,,,,,0.212,,,,,,,,,,,,,3240.0,6480.0,,3118.0,3773.0,5418.0,0.7049,,0.3684,,,,,,,,,,0.4583,0.0,,,0.07,
Jefferson Davis Community College,Brewton,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.2426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0557,0.0,0.0754,0.0,,,,,,,,,0.0,0.0352,0.5781,0.3539,0.004,0.0216,0.0072,,,,,,,,0.2522,,,,,,,,,,,,,2048.0,3848.0,,1386.0,5662.0,4936.0,0.4184,,,0.1866,,,,,,,,,,,,,0.0,
Jefferson State Community College,Birmingham,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.1331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2742,0.0,,,,,,,,,0.0407,0.0053,0.7229,0.2079,0.0112,0.0033,0.0087,,,,,,,,0.5837,,,,,,,,,,,,,1824.0,3264.0,,1896.0,2284.0,4683.0,0.2755,,,0.0662,,,,,,,,,,,,,0.068,
John C Calhoun State Community College,Tanner,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0102,0.3397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0437,0.0175,0.035,0.0,,,,,,,,,0.0,0.0092,0.7461,0.1816,0.0171,0.0322,0.0137,,,,,,,,0.5945,,,,,,,,,,,,,1950.0,3750.0,,1358.0,2415.0,4968.0,0.2835,,,0.1001,,,,,,,,,,,,,0.115,
H COUNCILL TRENHOLM STATE TECHNICAL COLLEGE-PATTER,MONTGOMERY,AL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0847,0.0,0.0212,0.0,,,,,,,,,0.0,0.0153,0.4464,0.5211,0.0115,0.0038,0.0019,,,,,,,,0.5565,,,,,,,,,,,,,2736.0,4896.0,,695.0,3352.0,4848.0,0.6333,,,0.2787,,,,,,,,,,,,,0.0,
Judson College,Marion,AL,3,2,,,,,,,,,,,,0.8069,,,,0.1304,0.0,0.0,0.0,0.1087,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.1087,0.1739,0.1087,,,,,,,,,0.0056,0.0028,0.8305,0.1469,0.0056,0.0056,0.0028,,,,,,,,0.1554,,,,,,,,,,,,,8150.0,8150.0,,5953.0,7088.0,4028.0,0.9259,,0.51,,,,,,,,,,0.4,,,,0.043,
Lawson State Community College-Birmingham Campus,Birmingham,AL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.1289,0.0,0.0,0.0,0.0,0.0,0.0195,0.0,0.0508,0.0,0.0781,0.0,,,,,,,,,0.0,0.0033,0.0167,0.9786,0.0005,0.001,0.0,,,,,,,,0.3289,,,,,,,,,,,,,3060.0,6120.0,,818.0,3333.0,4650.0,0.3958,,,0.0976,,,,,,,,,,,,,0.5,
University of West Alabama,Livingston,AL,3,1,,,,,,,,,,,,0.3986,30.0,965.0,965.0,0.3231,0.0,0.0,0.0,0.0538,0.0077,0.0,0.0,0.0154,0.0,0.0192,0.0,0.0,0.1846,0.0308,,,,,,,,,0.0192,0.0,0.5639,0.4094,0.0019,0.0025,0.0031,,,,,,,,0.0887,,,,,,,,,,,,,3498.0,6558.0,,3353.0,4124.0,4628.0,1.0,,0.3137,,,,,,,,,,,,,,0.08199999999999999,
Lurleen B Wallace Community College,Andalusia,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.9286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0306,0.0,,,,,,,,,0.0,0.0121,0.8059,0.1712,0.0013,0.004,0.0054,,,,,,,,0.2561,,,,,,,,,,,,,1800.0,3600.0,,1028.0,3003.0,4821.0,0.4468,,,0.1119,,,,,,,,,,,,,0.0,
Marion Military Institute,Marion,AL,2,2,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.7525,0.1364,0.0202,0.0051,0.0859,,,,,,,,0.0,,,,,,,,,,,,,10430.0,11430.0,,8248.0,2335.0,3379.0,0.76,,,0.6909,,,,,,,,,,,,,0.2,
Miles College,Fairfield,AL,3,2,,,,,,,,,,,,,,,,0.18100000000000002,0.0,0.0,0.0,0.0429,0.0143,0.0,0.0,0.0,0.1238,0.0381,0.0,0.0,0.4667,0.0,,,,,,,,,0.0,0.0011,0.0033,0.9955,0.0,0.0,0.0,,,,,,,,0.0831,,,,,,,,,,,,,5008.0,5008.0,,5068.0,3036.0,2977.0,0.6591,,0.7278,,,,,,,,,,,,,,0.035,
University of Mobile,Mobile,AL,3,2,,,,,,,,,,,,0.9958,,,,0.1768,0.0,0.0,0.0457,0.0152,0.0122,0.0488,0.0,0.0,0.0,0.0518,0.0,0.0335,0.0945,0.0152,,,,,,,,,0.0083,0.1505,0.5919,0.2215,0.0033,0.0183,0.0061,,,,,,,,0.226,,,,,,,,,,,,,8940.0,8940.0,,6347.0,4381.0,4027.0,0.5705,,0.4683,,,,,,,,,,0.0,0.0,,,0.035,
University of Montevallo,Montevallo,AL,3,1,,,,,,,,,,,,0.7261,25.0,1030.0,1030.0,0.1151,0.0,0.0,0.0,0.0356,0.0126,0.0,0.0,0.0042,0.0356,0.09,0.0,0.1192,0.1736,0.0377,,,,,,,,,0.0174,0.021,0.8064,0.1314,0.0069,0.0069,0.0101,,,,,,,,0.0974,,,,,,,,,,,,,3506.0,6766.0,,3719.0,4295.0,4783.0,0.6823,,0.4289,,,,,,,,,,0.625,0.0,,,0.047,
Northwest-Shoals Community College,Muscle Shoals,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.3514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0347,0.0,0.0933,0.0,,,,,,,,,0.0148,0.0024,0.8145,0.1403,0.0038,0.0188,0.0053,,,,,,,,0.3964,,,,,,,,,,,,,2040.0,3840.0,,1316.0,2480.0,4803.0,0.3217,,,0.1241,,,,,,,,,,,,,0.10400000000000001,
University of North Alabama,Florence,AL,3,1,,,,,,,,,,,,0.8413,23.0,970.0,970.0,0.1759,0.0,0.0,0.0024,0.0361,0.0048,0.0,0.0,0.012,0.0506,0.0518,0.0,0.0361,0.2976,0.0229,,,,,,,,,0.0346,0.0572,0.7596,0.1136,0.0062,0.0191,0.0097,,,,,,,,0.1569,,,,,,,,,,,,,3140.0,5924.0,,3089.0,3590.0,5297.0,1.0,,0.3709,,,,,,,,,,,0.3684,,,0.083,
Northeast Alabama Community College,Rainsville,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.3122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1266,0.0,,,,,,,,,0.0,0.0065,0.9131,0.0118,0.0041,0.0556,0.0089,,,,,,,,0.4092,,,,,,,,,,,,,1632.0,3072.0,,948.0,2072.0,4986.0,0.2804,,,0.2696,,,,,,,,,,,,,0.0,
